txt,result
어제 카톡 으로만 계속 얘기 하다가 엄청 오랜 처음 단둘 만나서 술 먹었어요 그것 약속 끝나고 집 가기 아쉽다니까 만나자고 해서 갑자기 잡힌 술자리 였어요 어제 패션 반지 사서 줄까 이랬는데 친구 계속 끼 다닐게 이러면서 똑같은 반지 끼 있고 오늘 만나기로 했는데 확정 아니라서 카톡 “ 점심시간 넘어야 확정 인지 아닌지 알 수 있다고 했지 ” 이러니까 맞다고 그러고 친구 “ 이따가 연락 할게 ” 이래서 알겠 엉 보냈더니 읽고 답 없고 대화 이어가질 않아요 … 친구 춥다 옷 따뜻하게 입고가라 밥 은 먹었냐 이렇게 항상 챙겨주긴 했거든요 ..,0
새벽 전화해서 수다 떠는거 호감 표시 먼저 연락 오고 먼저 전화 오고 영화 보러가자 흘리는거 썸 시작,1
소개팅 분이있는데 한테 호감 있는 건지 애매 .. 연락텀 길어 답 하는게 아니라 대화 어가 질문 일상 먹는 사진 보여주고 현재 애프터 친구 원래 연락 안된다는데 몰입 같지만 연락 이면 호감 없는건 아닐까,1
남자 얘기 하다가 찰싹 하는거 암 묵적 호감 인 인기 있는 남자 한테 하는거야 .. 침펄 백예린 영상 댓글 있길래 난 쎄게 때려서 미안해지는 상황 들이었던걸 기억 하는데 ..,0
헬스장 같은 시간대 자주 마주치던 여자 분 갑자기 운동 할 생각 없냐고 묻는건 뭘 원래 운동 하는 사람 은 그렇게 보조 하는건 가요 은 그린 라이트 같은 설렜는데 헬린이 다이어트 하려는 아저씨 한테 객관 화 나니 신종 기수법 ...... 사이비종교 ..... 운동 노예 쓰기 좋은 호구 보였나 ..... 무섭습니다 선배 님,0
소개팅 에프 터 까였는데 주 만에 다시 연락 다시 한번 만나 보자는 식 이야기 하는데 ... 생각 못 하던 일이 라 당황 쓰 이야기 하는 내내 그린 라이트 못 받았거든 에프 터 까이고 .. 머선,0
두번째 만남 12시간 있었는데 호감 일까 30 대 자구 어플 알 남자 분 2 주 전 처음 뵀는데 처음 대화 통한 다는 느낌 은 받았었어 사실 성적 알려고 만남 은 아니였고 동네 어플 동네 산책 겸 영어 에도 관심 있어서 서로 달 간 간간이 연락 하다가 만난거였거든 분 은 한국 분 12 살때 외국 학교 다녔고 외국 하시고 계시 부모님 형제 분 은 한국 있어 처음 본 일이 생겨서 못 보다가 오늘 오전 10시 밤 10시 12시간 봤어 술 안 마셨고 근교 바닷가 쪽 산책 밥 먹고 축제 구경 카페 얘기 하다가 헤어졌거든 근데 헤어지기 아쉬워서 여운 남더라 집 서도 여운 가시질 않더라 근데 한국 은 가족 보러 온거라서 12월 다시 외국 가실 분 이야 처음 동네 알 지내자는 마음 였는데 상처 받기 싫어서 사람 대 사람 보자 지금 다짐 은 하는데 만나게 되면 마음 끌릴 같은데 어쩌지 .. 사실 마음 없으면 1시간 있는게 불편해 그동안 나왔던 남자 이랑은 적 한번 없어서 신기하기도 분 은 기본 적 매너 있으시고 사람 자체 선한 느낌 호감 갔어 운동 꾸준히 하시고 유머러스하시고 말 하시고 말 기억 해주시 관심 가져주시고 대화 통 하루 종일 웃은 같아 서로 별거 아닌거에도 웃기 진지할 진지한 얘기 .. 비자 문제 생겼어서 어릴 학업 매달려만 있으셨다 하더라 어쩌면 좋지 내일 보자시는데 .. 괜찮을까 모르겠어,0
오늘 만나고 헤어 졋 는데 2 차 가서 술 마셧더 내일 결혼식장 가는거 가지말래 ... 거기 눈 맞는 경우 종종 있다고 가지말라는데 그린 라이트 지,1
교육 듣고 끝나고 퇴근 하는데 퇴근 약속 있냐고 묻는거 그린 라이트 묻냐고 했더니 물어봤다고 에게도 봄날 ....,0
썸 타는 오빠 연락 있고 세 번 만났는데요 오빠 전 비 오는 날 나가는거 싫어하는 줄 알 목요일 비 안 오면 만날까 식 근데 어제 저녁 일비 오려나 이러다가 비 와도 나갈 수 있다고 이도 괜찮아 식 해서 괜찮다 했거든요 근데 지금 비 오는데 오빠 비 온다고 막히는데 서로 눈치 보는 … 먼저 누가 말 재는거 같아 욬 이럴 어케 해야하나요,1
지금 분 썸 인 같은데요 어제 만나서 산책 했는데 분 걷다가 손잡아도 되냐고 물어보더라구요 근데 귀 기도 전 손 .. 생각 들어서 아니요 .. 대답,1
소개팅 이후 상대 먼저 카톡 계속 카톡 하다가 카톡 재미없어서 할 말 없어서 읽 씹을 당한거 같아요 .. 그럴 수도 있는거죠 이전 카톡 한거 생각 하면 읽 씹 할수도 생각 해서 의미 안 두고 싶은데 자꾸 신경 쓰이네요 썸 이라고 생각 건 만의 착각 일까 짅바 해보려고 어떻게는 카톡 이어나가려고 노력 했는데 어색하고 할말 없는건 어쩔 수 없는걸 이전 카톡 다시 보니 날씨 하는지 일상 얘기 조금씩 하다가 지금 서로 출퇴근시간 엇갈려서 출퇴근 식사 안부 묻는 내용 많긴 하네요 … 답 하기 애매한 건지 할말이 없던 건지 퇴근 했다는 카톡 보낸 이후 읽 씹 당했어요 카톡 하는거 얘기 하는게 재미없어서 그런거겠죠 다시 카톡 보내고 싶은데 안부 얘기 말고 말 먼저 하는게 좋을까요 연락 기다려 볼까,0
술자리 처음 만났는데 술잔 비워질 마다 오빠 술잔 비우면 어케용 이러면서 술잔 채워주더라 그린 라이트 현재 번호 겟해 연락 하는 중,0
가끔 연락 하는 동생 생일 기프티콘 보 내줬거든 고마워서 밥 먹자 했는데 오케이 했어 그린 라이트 지 ...,0
사진 교환 한상태 얼굴 보고 만난다고 한상태 코로나 때문 밖 먹기 찝찝하다고 집 교촌 치킨 맥주 어떠냐는 데 백퍼 그린 라이트 첫 만남 집 하자는거,0
근데 만나자고 했다가 반응 없으면 지내라고 했다가 다시 만나자고 했다가 애교 부리고 난리 피 전남친 이렇게 오는데 그린 라이트 아님,0
여러 명 있는 술집 여자 후배 갑자기 취기 올라온다고 무릎 베고 자면서 허벅지 만지작거리면 그린 라이트 누운채 토 해서 바지 묻히면 라이트,0
자연 스럽게 친해진 사람 있는데 저번 번 만나서 드라이브 3시간 놀다가 헤어지고 연락 하다가 주 만나냐고 물어보면 그린 라이트,1
주말 이성 갑자기 선톡 나도 심심하다고 해서 만나서 공원 가고 밥 먹고 쇼핑 했는데 그린 라이트 밥 은 사고 커피 공원 한번 쇼핑몰 한번 해서 친구 냈음 ..,0
오늘 직장 동료 벚꽃 구경 왔는데 8시간 있고 다음주 주말 술 마시기 했는데 그린 라이트,1
소개팅 날 간호복 입은 사진 보내고 그린 라이트 봐도 무방 하냐,0
회사 엘베 번호 달라 고해 드렸다,1
오늘 애프터 하기로 날 만나는거 안 땡기냐구 물어볼까 첫 만남 연락 많이 만난 아니라서 만났을 땐 재밌고 다정하고 괜찮았는데 원래 연락 스타일 런가 되게 억지로 하는 느낌 이야 호감 있지만 그렇다고 싫단 사람 만나서 괜히 저녁 낭비하기 싫어서,0
"메 커피 기프트 콘 싼거나 같은 사야하는데 500원 부족해서 토핑 뭘 할지 고민 하는데 파시 분 웃으면서 "" 포장 백 은 어떠세요 "" 하시면서 옆 지원 분과 상큼 하게 웃으셨다 난 디저트 사가셨다",0
많이 노빠꾸 라 좋아해요 표현 하면 상대 남자 분 호감 표시 하긴 하는데 항상 리딩 먼저 표현 해야지 말 해주는 기분 들어 글 보니 항상 연락 먼저 하는거 같어 아무리 노빠꾸 직진 녀 라고는 그린 라이트 보기 무리 있어 보이지 글 쓰고 있는 번 현실 각하 된다 좋아하는구나,0
"회사 생활 초창 독도 참치 회식 가서 10 명 넘게 앉아있었는데 거기 서빙 알바 분 화장실 갔다가 들어오는데 "" 전화번호 주 실수 있으실까 ” 물어봤다 번호 주었다",1
엄마 친구 한테 전화 왔다고 나를 찾으셨다 전화 받았더니 같은 반 남자 였다 참고 남자 모른다 집 전화 갑자기 롤러스케이트 타자 해서 알겠다고 했다 그렇게 3 번 친구 집앞 찾아왔고 롤러스케이트 탔다 3 번째 타던 날 롤러스케이트 타 다가 엎어졌다 남자 애가 위로 덮치는 모양새 상당히 민망했고 집 들렸다 오겠다는 거짓말 도망쳤다 근데 이후 반 자리 이동 옆 자리 되었다 어색하고 힘든 반년,1
장난 치는 말 은 는걸 삼프터 썸남 예전 완전 딱딱하게 굴 연락 안 요즘 썩 맘 드는 연락 패턴 은 아니지만 젠 자기전에 길게 대화 하게 됐어요 이분 요즘 한테 종종 장난 치는게 보고 싶은거 아니냐 엄청 보고싶 나부 아쉬운거냐 엄청 기대했 나부 이런말을하는데 장난 인거 같긴한데 뭔가 확인 하려는 건지 단순 장난 인지 .. 아님 플러팅 인지 모르겠네요 그럴까 솔직히 호감 두근 대긴 해도 .. 전 보고싶고 아닌데 ;; 꽁 냥 대 기분 은 좋네요 전 그렇게 안 읽 씹하고 그러더니 만날 마다 말 그러는거 같아요 몰입,0
"여자 속마음 은 뭘 남자 소개팅 만났고 만났을 얘기 했어 얘기 통 했어 예뻤어 호감 많이 생겨서 두번째 만남 날짜 대충 잡고 사람 알겠다고 할 근데 헤어지니까 카톡 단답이야 저녁 있냐고 하면 이러고 끝 대화 이어 나갈려고 질문 하면 단답 대화 얘기 면 걔 웃기네요 끝 애프터 걔 집 앞 있는 음식점 날짜 목요일 잡았는데 음식점 예약 할려고 시 만나면 좋겠냐고 3 번은 물어봤는데 "" 음식점 맛있데요 시 쯤 만날까 "" 이렇게 물어봐서 런가 음식 맛있겠어요 식 답 은 오는데 시 쯤 보자고 확답 하는 대답 안 오네 연락 안 하니 선톡 전혀 안 오고 연락 안 있어 알아서 떨어지라는 .... 만났을 괜찮다고 호감 표시 해놓고 카톡 온도 차이 같아 느끼는 감정 맞겠지 인연 아닌 가봐",0
보고싶은 사람 생겼어 친구 부담 없이 만나 보라 소개 해준 자리 바라던 사람 나왔어 3-4시간 밥 먹고 차 마신 였지만 그것 만으로도 멘탈 건강하고 유쾌한 사람 이라는 알겠더라 매너 좋고 예의 바르시고 멀리 와주시고 집 데려다 주셔서 감사했어 외적인 스타일 인 건 덤 전반 적 분위기 괜찮았던 같고 .. 가는 줄 몰랐어서 그렇게 말 하니 분도 그랬다는데 설레더라고 애프터 안 하시면 먼저 하려고 했는데 먼저 물어보셔서 넘 좋았어 주선 생각 해서 예의 상일 수 있다고 보수 적 생각 하려고는 맘 들어서보다는 긴가 민가 해서 한번 보자 생각 하실 수도 있고 .. 보고 싶어서 적극 적 싶은데 괜히 가진 호감 드러나서 분 부담스러워하실까 걱정 되고 괜히 희망 회로 안 돌리려고 노력 중인 낯설고 그렇다 ..,1
호감 일까 인스타 올리는 취미 생활 사진 단체사진 뿐 인 남자 분 있어 단체사진 은 항상 다른사람 은 무조건 블러 처리 하구 근데 최근 단둘 찍은 사진 올려도 되냐고 묻길래 오케이 해줬거든 당연히 나를 블러 처리 해서 업로드 할 줄 알았는데 걍 올려서 놀랬어 호감 시그널 일까,1
팀 선배 번호 따 갔는데 그린 라이트 .. 점심 먹고 양치 왔는데 선배 번호 물어보더라고 비상 연락망 정리 한다는 핑계 .. 사귀자는 말 돌려,0
매일 카톡 한번 커피 마시고 밥 먹고 하는데 호감 있어 서야 심심해서야,0
남자 소개 받았는데 참고 용 적었고 두 번 만났는데 한테 호감 있는 같은데 엄청 적극 적 시지 않아 .. 나이 30초 이시고 .. 음 호감 있는 같다고 생각 하는 이유 만남 여지 계속 남기는 연락 안 끊으려고 하시는 해보고 싶어서 그러는데 ... 상황 적극 적 계속 밀어 붙일까 적당히 남자 분 반응 로만 맞춰서 갈까 .. 들이 대면 부담스럽다고 생각 할까봐 걱정 되서 연애 안 한지 5년 연애경험 한번 .. 감 안 와서 .. 도와줘,1
사람 번 보면서 중 좋아하게 친구 있어 따로 둘이서 보고싶다고 약속 잡으려 번 시도 했는데 약속 잡으려 할 마다 답장 길어지면서 없다길래 까였다 생각 말았어 연락 안 했는데 어제 인스타 스토리 좋아요 눌렀더라 친한 친구 인스타 스토리 좋아요 안 누르고 이성 한테 대쉬 했을 거절 했으면 부담스러워서 사람 인스타 스토리 안 보거든 형 은 의미 둔다 보다 비호감 은 아니었나 싶 기도 사람 은 인스타 스토리 좋아요 자주 누르나 궁금해서 물어봐,0
아는 여동생 아는 오빠 언니 쓰니 프사 보고 소개 시켜 달라 했 다해 지금 전남친 소개 받았는데 처음 만날 전남친 적극 적 여서 4년 만에 여자 만나는거고 여자 한테 먼저 호감 표시 처음 이다 했는데 .. 마른 남자 연하는 싫었던 계속 되는 대시 사귀게 됐는데 전남친 세 달 만나고 헤어졌는데 헤어진 이유 전남친 싸우기만 하면 헤어지자 말 하는게 3 번 째였고 앞 2 번 붙잡아서 다시 만났는데 주 싸우는 이유 와의 약속 까먹고 기억 못 하는 .. 마지막 싸울 100일 10월 8일 이였는데 스케줄 신청 해서 그날 빼 둔 상태 였고 전남친 은 그날 근무 일지 휴무 일지 모르는 상황 였고 휴무 되면 100일 이니 밥 먹자라고 이전 얘기 끝난 상황 였는데 전남친 휴무 확정 되고 나서 퇴근길 통화 하는데 갑자기 전남친 그날 친구 술 먹을거 같아 해서 서운함이 폭발 ... 통화 하다가 그날 하기로 했는지 알 하니까 서야 미안하다하길래 끊고 통화 할 계속 전남친 피곤하다 하길래 먼저 카톡 끝냈는데 잔것도 서운하 곸 날 대뜸 카톡 와서 어떡할거야 오늘 볼거야 해서 거기 어떡할거야가 아니라 출근 했어 물어봐 주기 바랬는데 많이 바란거야 .. 안 사귀고 헤어진거라 이제 헤어진지 일주일 넘어서 덤덤해졌지만 뭔가 .. 어제 100일 이였고 알 보니 불꽃 축제 였고 씁쓸하고 만나면 날 좋아하는게 느껴져 근데 .. 전남친 은 원래 무심한 성격 워낙 오래 지내서 누굴 챙기는게 익숙 치 않아서 그렇다는데 그게 맞는 건지 아님 대한 관심 덜해서 그런 건 지 젠 든 상관없다만 궁금해서,0
썸 오랜 만나서 5일 안보 싶었어요 이러면 그린 라이트 맞냐,1
방금 번 따 녀 커피한잔 했는데 집 태워다 준다니까 카톡 답장 이모티콘 쓰면서 오면 그린 라이트,1
어깨 넘 아파서 병원 갔는데 젊은 훈남 의사 쌤 궁금하거나 불편한거있으면 카톡 주 하고서 명함 주더 그린 라이트,0
소개팅 애프터 후기 이동 할 마다 손잡고 다녔고 서로 호감 있다고 말함 여자 쪽 지금 설렐 순간 좋다고 조바심 내지 말고 천천히 오래 보는 관계 됬으면 좋겠다고 그린 라이트,1
잇 프제 먼저 호감 표현 햇 는데 몇번 거절 햇 나도 지나다 보니 마음 끌려서 내려놓고 첨부 터 시작 해보려고 이제 철벽 그런거안치고 편하게 대하 시작 근데 카톡 졸라 느린데 포기 거임 최소 1시간 인듯,0
호감 맞아 회사 업무 마주치던 분 있어 남자 상대방 은 여자 일로 개인 적 인 연락 하게 됐는데 일이 마무리 밥 먹기 했어 밥 먹다 보니 소주 둘이서 세 병정 마시고 집 데려다주러 가는 길 집 앞 키스 했어 10분 일정 있어서 자진 않았는데 아쉬움 남아있는 상태 헤어졌어 키스 술김 건 아니었고 연락 은 하는 중 호감 맞아,1
